,P_gross_watts,Q_var,P_pv_watts,V,P_pv_normalized_by_max,,,,
2017-09-08 00:00:00-10:00,671.9333333,220.9139399,0,242.662,0,0.116179279,0.116179279,5783.590134,1901.49174
2017-09-08 00:15:00-10:00,658.7857143,216.5913499,0,242.9621429,0,0.113906017,0.113906017,,
2017-09-08 00:30:00-10:00,654.8,215.2809523,0,243.5253333,0,0.113216875,0.113216875,,
2017-09-08 00:45:00-10:00,664.1333333,218.3495058,0,243.76,0,0.114830636,0.114830636,,
2017-09-08 01:00:00-10:00,652.6,214.5576503,0,243.7166667,0,0.112836488,0.112836488,,
2017-09-08 01:15:00-10:00,650.5333333,213.8781849,0,243.7913333,0,0.112479155,0.112479155,,
2017-09-08 01:30:00-10:00,644.2,211.7959521,0,242.3493333,0,0.111384103,0.111384103,,
2017-09-08 01:45:00-10:00,641.4,210.875386,0,241.836,0,0.110899975,0.110899975,,
2017-09-08 02:00:00-10:00,641.1333333,210.7877131,0,242.116,0,0.110853867,0.110853867,,
2017-09-08 02:15:00-10:00,640.9285714,210.7203928,0,242.0178571,0,0.110818463,0.110818463,,
2017-09-08 02:30:00-10:00,640.8,210.6781219,0,242.358,0,0.110796233,0.110796233,,
2017-09-08 02:45:00-10:00,642.2,211.1384049,0,242.8493333,0,0.111038297,0.111038297,,
2017-09-08 03:00:00-10:00,641.6666667,210.963059,0,242.9913333,0,0.110946082,0.110946082,,
2017-09-08 03:15:00-10:00,641.3076923,210.8450377,0,242.8992308,0,0.110884014,0.110884014,,
2017-09-08 03:30:00-10:00,642.0666667,211.0945684,0,243.2246667,0,0.111015243,0.111015243,,
2017-09-08 03:45:00-10:00,640.0666667,210.4370212,0,242.59,0,0.110669437,0.110669437,,
2017-09-08 04:00:00-10:00,638.6666667,209.9767382,0,242.6326667,0,0.110427373,0.110427373,,
2017-09-08 04:15:00-10:00,637.6,209.6260464,0,242.1426667,0,0.110242943,0.110242943,,
2017-09-08 04:30:00-10:00,699.9333333,230.1196007,0,242.802,0,0.121020563,0.121020563,,
2017-09-08 04:45:00-10:00,589.7333333,193.8887501,0,242.71,0,0.101966654,0.101966654,,
2017-09-08 05:00:00-10:00,437.6,143.8713267,0,241.9073333,0,0.075662346,0.075662346,,
2017-09-08 05:15:00-10:00,436.5333333,143.5206348,0,241.274,0,0.075477917,0.075477917,,
2017-09-08 05:30:00-10:00,437.4,143.805572,0,242.5153333,0,0.075627766,0.075627766,,
2017-09-08 05:45:00-10:00,436.5,143.5096757,0,241.8192857,0,0.075472153,0.075472153,,
2017-09-08 06:00:00-10:00,435.2,143.08227,0,241.712,0,0.075247379,0.075247379,,
2017-09-08 06:15:00-10:00,420.6,138.2821755,0,240.766,0,0.072722996,0.072722996,,
2017-09-08 06:30:00-10:00,417.412946,137.2343563,30.5667922,241.6553846,0.006827553,0.072171944,0.072171944,,
2017-09-08 06:45:00-10:00,425.2314725,139.8048814,90.09813912,242.304,0.020124776,0.073523791,0.073523791,,
2017-09-08 07:00:00-10:00,313.3971053,103.036694,215.9304386,243.51,0.048231315,0.054187295,0.054187295,,
2017-09-08 07:15:00-10:00,231.2682026,76.03487918,386.9348693,244.8666667,0.086427729,0.039986963,0.039986963,,
2017-09-08 07:30:00-10:00,279.4341719,91.87057823,717.1675053,245.3766667,0.160190161,0.048315003,0.048315003,,
2017-09-08 07:45:00-10:00,340.3716881,111.9052247,1052.171688,244.772,0.23501839,0.058851281,0.058851281,,
2017-09-08 08:00:00-10:00,407.8595702,134.0934586,1339.45957,244.7053333,0.299188464,0.070520137,0.070520137,,
2017-09-08 08:15:00-10:00,459.485502,151.0667019,1621.685502,245.1186667,0.362227876,0.079446415,0.079446415,,
2017-09-08 08:30:00-10:00,462.0132846,151.8977701,1888.479951,246.4633333,0.421820434,0.079883476,0.079883476,,
2017-09-08 08:45:00-10:00,450.2148712,148.0187633,2160.643443,246.3735714,0.482612247,0.077843495,0.077843495,,
2017-09-08 09:00:00-10:00,668.118299,219.6596573,2416.384966,247.6773333,0.539735968,0.115519648,0.115519648,,
2017-09-08 09:15:00-10:00,481.7587136,158.3895459,2631.092047,248.1946667,0.587694027,0.08329752,0.08329752,,
2017-09-08 09:30:00-10:00,800.6103569,263.219548,2410.277024,245.5226667,0.538371667,0.138427921,0.138427921,,
2017-09-08 09:45:00-10:00,526.7754246,173.1898519,3401.042091,249.242,0.759673963,0.091081043,0.091081043,,
2017-09-08 10:00:00-10:00,587.4450598,193.1364262,3565.44506,248.9406667,0.796395842,0.101571005,0.101571005,,
2017-09-08 10:15:00-10:00,529.8199454,174.19081,3425.553279,249.234,0.765148906,0.09160745,0.09160745,,
2017-09-08 10:30:00-10:00,602.4970093,198.0851098,2746.497009,246.5613333,0.613471463,0.104173532,0.104173532,,
2017-09-08 10:45:00-10:00,518.5531679,170.486591,3388.553168,247.34,0.756884374,0.089659391,0.089659391,,
2017-09-08 11:00:00-10:00,842.6872102,277.0533064,3134.753877,245.0346667,0.700194481,0.145703134,0.145703134,,
2017-09-08 11:15:00-10:00,757.4413729,249.0267258,4048.298516,248.3807143,0.904248432,0.130963875,0.130963875,,
2017-09-08 11:30:00-10:00,444.5969724,146.1717465,1951.330306,242.3146667,0.435859007,0.076872144,0.076872144,,
2017-09-08 11:45:00-10:00,637.9863079,209.7530542,3059.843451,245.9814286,0.683462109,0.110309737,0.110309737,,
2017-09-08 12:00:00-10:00,879.0591335,289.0114346,2470.987705,242.0128571,0.551932312,0.151991948,0.151991948,,
2017-09-08 12:15:00-10:00,631.7415891,207.6999555,4439.274922,249.028,0.9915789,0.109230007,0.109230007,,
2017-09-08 12:30:00-10:00,395.3739818,129.9885267,1681.840648,241.8873333,0.375664434,0.068361342,0.068361342,,
2017-09-08 12:45:00-10:00,991.5163209,325.9843887,3904.649654,247.8733333,0.872162296,0.171436132,0.171436132,,
2017-09-08 13:00:00-10:00,572.9899377,188.3839637,4278.123271,249.5646667,0.955583252,0.099071671,0.099071671,,
2017-09-08 13:15:00-10:00,700.8573668,230.4233985,3751.472751,247.71,0.837947928,0.121180331,0.121180331,,
2017-09-08 13:30:00-10:00,722.6901049,237.6014263,4260.823438,248.816,0.951719074,0.124955277,0.124955277,,
2017-09-08 13:45:00-10:00,771.1930069,253.5479,4324.92634,246.9273333,0.966037422,0.133341573,0.133341573,,
2017-09-08 14:00:00-10:00,439.7209349,144.5686341,3654.520935,245.8606667,0.81629228,0.076029062,0.076029062,,
2017-09-08 14:15:00-10:00,531.1095924,174.6148118,1841.309592,239.9393333,0.411284224,0.091830434,0.091830434,,
2017-09-08 14:30:00-10:00,657.6523482,216.2187291,1432.852348,239.4753333,0.320049148,0.113710054,0.113710054,,
2017-09-08 14:45:00-10:00,475.9572575,156.4821803,954.4239242,239.714,0.213184955,0.082294431,0.082294431,,
2017-09-08 15:00:00-10:00,686.1620197,225.5919563,1522.519163,243.435,0.340077581,0.118639462,0.118639462,,
2017-09-08 15:15:00-10:00,601.194081,197.6567414,1698.271004,244.5246154,0.379334401,0.103948251,0.103948251,,
2017-09-08 15:30:00-10:00,534.1949191,175.6291858,891.052062,241.335,0.199029895,0.092363896,0.092363896,,
2017-09-08 15:45:00-10:00,508.1128268,167.0540825,767.9128268,241.2166667,0.171524893,0.087854225,0.087854225,,
2017-09-08 16:00:00-10:00,472.0736125,155.2053403,561.5402792,241,0.125428477,0.081622937,0.081622937,,
2017-09-08 16:15:00-10:00,524.9282971,172.5825652,780.2616305,242.296,0.174283184,0.09076167,0.09076167,,
2017-09-08 16:30:00-10:00,674.0491334,221.6095591,913.7824667,242.7206667,0.204107074,0.116545107,0.116545107,,
2017-09-08 16:45:00-10:00,1301.440814,427.8793795,1556.774147,243.8946667,0.347728947,0.225023002,0.225023002,,
2017-09-08 17:00:00-10:00,478.1934213,157.2173719,364.7267546,241.8726667,0.081467213,0.08268107,0.08268107,,
2017-09-08 17:15:00-10:00,458.7288436,150.8179326,239.7288436,242.5873333,0.053547047,0.079315587,0.079315587,,
2017-09-08 17:30:00-10:00,452.4586841,148.7564697,152.4586841,242.4253846,0.034053943,0.078231457,0.078231457,,
2017-09-08 17:45:00-10:00,442.9772526,145.6392254,119.8439193,241.922,0.026768944,0.076592089,0.076592089,,
2017-09-08 18:00:00-10:00,432.7364074,142.2723058,78.37926451,242.1971429,0.017507189,0.074821417,0.074821417,,
2017-09-08 18:15:00-10:00,424.3317615,139.5090802,23.90319008,241.4007143,0.005339137,0.073368228,0.073368228,,
2017-09-08 18:30:00-10:00,505.7740585,166.2851572,0.374058485,241.5573333,8.36E-05,0.087449845,0.087449845,,
2017-09-08 18:45:00-10:00,682.8,224.486613,0,240.392,0,0.118058158,0.118058158,,
2017-09-08 19:00:00-10:00,1256.266667,413.0273126,0,239.498,0,0.217212257,0.217212257,,
2017-09-08 19:15:00-10:00,1786.571429,587.3775174,0,240.3764286,0,0.308903533,0.308903533,,
2017-09-08 19:30:00-10:00,4272.933333,1404.827668,0,240.3653333,0,0.738802929,0.738802929,,
2017-09-08 19:45:00-10:00,5120.533333,1683.49617,0,239.4893333,0,0.8853555,0.8853555,,
2017-09-08 20:00:00-10:00,4543.8,1493.881477,0,240.14,0,0.785636585,0.785636585,,
2017-09-08 20:15:00-10:00,4177.733333,1373.528421,0,240.9566667,0,0.722342565,0.722342565,,
2017-09-08 20:30:00-10:00,2903,954.4297563,0,242.128,0,0.501937366,0.501937366,,
2017-09-08 20:45:00-10:00,2525.642857,830.3646905,0,242.4985714,0,0.43669119,0.43669119,,
2017-09-08 21:00:00-10:00,2866.466667,942.4185608,0,242.6353333,0,0.495620644,0.495620644,,
2017-09-08 21:15:00-10:00,2496.866667,820.9038388,0,243.558,0,0.431715701,0.431715701,,
2017-09-08 21:30:00-10:00,2441.714286,802.7711921,0,243.2421429,0,0.422179689,0.422179689,,
2017-09-08 21:45:00-10:00,2989.133333,982.7481222,0,242.764,0,0.516830077,0.516830077,,
2017-09-08 22:00:00-10:00,3153.333333,1036.732747,0,242.0593333,0,0.545220747,0.545220747,,
2017-09-08 22:15:00-10:00,3127.533333,1028.250388,0,242.2353333,0,0.54075985,0.54075985,,
2017-09-08 22:30:00-10:00,2995.8,984.9399462,0,242.6793333,0,0.517982763,0.517982763,,
2017-09-08 22:45:00-10:00,2996.2,985.0714556,0,242.4366667,0,0.518051925,0.518051925,,
2017-09-08 23:00:00-10:00,2979.333333,979.5261409,0,241.7946667,0,0.515135628,0.515135628,,
2017-09-08 23:15:00-10:00,2975,978.1014553,0,242.11,0,0.514386381,0.514386381,,
2017-09-08 23:30:00-10:00,3175.285714,1043.95011,0,242.8478571,0,0.549016379,0.549016379,,
2017-09-08 23:45:00-10:00,2767.133333,909.7603833,0,243.0973333,0,0.478445614,0.478445614,,
2017-09-09 00:00:00-10:00,2711.133333,891.3490618,0,242.0393333,0,0.468763047,0.468763047,,
2017-09-09 00:15:00-10:00,2692.066667,885.0804452,0,242.7626667,0,0.465466363,0.465466363,,
2017-09-09 00:30:00-10:00,2670.8,878.0885267,0,242.6433333,0,0.461789293,0.461789293,,
2017-09-09 00:45:00-10:00,2670.733333,878.0666085,0,243.226,0,0.461777766,0.461777766,,
2017-09-09 01:00:00-10:00,2664,875.8528662,0,242.7006667,0,0.460613553,0.460613553,,
2017-09-09 01:15:00-10:00,2652.533333,872.082929,0,242.7393333,0,0.458630932,0.458630932,,
2017-09-09 01:30:00-10:00,2629.466667,864.499218,0,241.7626667,0,0.454642636,0.454642636,,
2017-09-09 01:45:00-10:00,2621.142857,861.7625692,0,241.6007143,0,0.453203425,0.453203425,,
2017-09-09 02:00:00-10:00,2618.933333,861.0361361,0,242.1046667,0,0.452821392,0.452821392,,
2017-09-09 02:15:00-10:00,2613.6,859.2826769,0,241.8873333,0,0.451899242,0.451899242,,
2017-09-09 02:30:00-10:00,2418.866667,795.2594981,0,241.7206667,0,0.418229268,0.418229268,,
2017-09-09 02:45:00-10:00,2440.6,802.4048443,0,241.7126667,0,0.421987026,0.421987026,,
2017-09-09 03:00:00-10:00,2458.928571,808.4307947,0,241.6271429,0,0.425156091,0.425156091,,
2017-09-09 03:15:00-10:00,2383.466667,783.6209127,0,241.762,0,0.412108502,0.412108502,,
2017-09-09 03:30:00-10:00,2526.333333,830.5917008,0,241.3466667,0,0.436810575,0.436810575,,
2017-09-09 03:45:00-10:00,2442.8,803.1281463,0,241.3473333,0,0.422367412,0.422367412,,
2017-09-09 04:00:00-10:00,2444.4,803.654184,0,241.8146667,0,0.422644057,0.422644057,,
2017-09-09 04:15:00-10:00,2343.733333,770.5576418,0,242.1786667,0,0.40523849,0.40523849,,
2017-09-09 04:30:00-10:00,2428.733333,798.5033976,0,241.8946667,0,0.419935244,0.419935244,,
2017-09-09 04:45:00-10:00,2343,770.3165411,0,242.2593333,0,0.405111695,0.405111695,,
2017-09-09 05:00:00-10:00,2607.6,857.3100353,0,241.436,0,0.450861824,0.450861824,,
2017-09-09 05:15:00-10:00,2423.285714,796.7123643,0,240.9271429,0,0.418993334,0.418993334,,
2017-09-09 05:30:00-10:00,2559.733333,841.572739,0,240.8393333,0,0.442585535,0.442585535,,
2017-09-09 05:45:00-10:00,2584.933333,849.8578337,0,240.8773333,0,0.44694269,0.44694269,,
