,bus1,amps,angle,frequency,phases,scantype,sequence,Yearly,Daily,Duty,Bus2,spectrum,basefreq,enabled,like
Isource.scansource,83,1,0,60,3,Positive,Positive,,,,83.0.0.0,scanspec,60,Yes,
