Name, "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "12 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "Aux26", "12 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "Aux27", "12 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "Aux28", "12 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "Aux29", "12 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25", "Aux30"
"m_591_12661_ug", 54.9505045333108, 23.5312326874799, 3297.03027199865, 3586.61354161942, 49.8451059766555, 20.0921866565669, 2990.70635859933, 3224.53562487358, 0, 0, 0, 0, 0.584552968961425, 1.66434524317668, 35.0731781376855, 99.8607145906005, 0.584552968961425, 1.66434524317668, 0, 0, 35.0731781376855, 0, 0.584552955276689, 1.36847360162543E-008, 0.578504007057037, 0.00203570067185039, 0.580539707217726, 0.00401324805896201, 9.76680124982608E-006, 5.27146439888827E-006, 0.000586008074989565, 0.000665915517783197, 0.584552968961425, 0, 0, 0, 0, 0, 0, 0.584552955276689, 0, 0, 0, 0, 0, 0, 1.36847360162543E-008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49.8451059766555, 0, 0, 0, 0, 0, 0
"m_591_1703826_br", 4.50295761790692, 1.77402463483463, 270.177457074415, 290.388785198737, 4.50288771819103, 1.77402235646275, 270.173263091462, 290.384833016318, 0, 0, 0, 0, 0.000141302988393484, -1.1255555476843E-005, 0.00847817930360907, 0.000675333328610577, 0.000141302988393484, -1.1255555476843E-005, 0, 0, 0.00847817930360907, 0, 0.000141302988393484, 0, 0.000141282760392472, 2.0228128159161E-008, 0.000141302988393484, 0, 0, 0, 0, 0, 0.000141302988393484, 0, 0, 0, 0, 0, 0, 0.000141302988393484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.50288771819103, 0, 0, 0, 0, 0, 0
