Year, kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
0, 58.2884072698041, 19.945773708966, 3497.30443618825, 3696.39558478789, 1.20574109974732, 2.26468132430667, 72.3444659848394
