Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
60, 1.00000, 118.091, -0.438001, 118.673, 179.581, 0, 0, 23.6193, -26.2362, 18.7687, 153.801, 3.00101, -175.967
180, 3.00000, 0.0746722, -4.78749, 0.0609765, 178.939, 0, 0, 0.346089, 100.053, 0.276778, -79.6305, 0.0494747, -70.3732
300, 5.00000, 1.6217, -52.1516, 1.33649, 130.26, 0, 0, 4.60643, 46.895, 3.68404, -132.565, 0.667325, -129.364
420, 7.00000, 1.57811, -102.774, 1.30401, 79.0738, 0, 0, 3.2212, -6.26535, 2.57629, 174.496, 0.467969, 174.263
540, 9.00000, 0.144431, -154.527, 0.119475, 27.029, 0, 0, 0.229878, -59.4336, 0.183865, 121.548, 0.0334262, 118.802
660, 11.00000, 1.58511, 153.198, 1.31194, -25.4092, 0, 0, 2.06694, -112.606, 1.65333, 68.5951, 0.300738, 63.7694
780, 13.00000, 1.45428, 100.643, 1.20403, -78.0596, 0, 0, 1.60592, -165.782, 1.28467, 15.6395, 0.23385, 8.97323
