,phases,windings,wdg,bus,conn,kV,kVA,tap,%R,Rneut,Xneut,buses,conns,kVs,kVAs,taps,XHL,XHT,XLT,Xscarray,thermal,n,m,flrise,hsrise,%loadloss,%noloadloss,normhkVA,emerghkVA,sub,MaxTap,MinTap,NumTaps,subname,%imag,ppm_antifloat,%Rs,bank,XfmrCode,XRConst,X12,X13,X23,LeadLag,WdgCurrents,Core,RdcOhms,Seasons,Ratings,normamps,emergamps,faultrate,pctperm,repair,basefreq,enabled,like
Transformer.tsf,1,2,2,tsf.1,wye,0.24,37.5,1,0.38195,-1,0,"['sourcebus.1', 'tsf.1']","['wye', 'wye']","['7.2', '0.24']","['37.5', '37.5']","['1', '1']",2.1,35,30,['2.1'],2,0.8,0.8,65,15,0.7639,0.0851,41.25,50,No,1.1,0.9,32,,0,1,"['0.38195', '0.38195']",,,No,2.1,35,30,Lag,"0.03345565, (-6.2262), 0.8682117, (172.81), ",shell,0.0049867392,1,['1100'],5.72916666666667,6.94444444444444,0.007,0,0,60,Yes,
