,Daily,Duty,Isc1,Isc3,MVAsc1,MVAsc3,Model,R0,R1,ScanType,Sequence,X0,X1,Yearly,Z0,Z1,Z2,angle,baseMVA,basefreq,basekv,bus1,bus2,enabled,frequency,like,phases,pu,puZ0,puZ1,puZ2,puZideal,spectrum,x0r0,x1r1
Vsource.source,,,71995578.5679463,71995578.5679463,1555009,1555009,Thevenin,0,0,Positive,Positive,0.0001,0.0001,s_voltage,"['0', '0.0001']","['0', '0.0001']","['0', '0.0001']",0,100,60,12.47,sourcebus.1,sourcebus.0.0.0,Yes,60,,3,1,"['0', '0.0000643083094695915']","['0', '0.0000643083094695915']","['0', '0.0000643083094695915']","['1E-6', '0.001']",defaultvsource,3,4
