timestamp,frequency,Simulation mode,Transformer.sub [Amp],Transformer.1123341e [Amp],Transformer.1123342e [Amp],Transformer.1223308e [Amp],Transformer.1254458e [Amp],Transformer.1254567e [Amp],Transformer.12546t [Amp],Transformer.1299702e [Amp],Transformer.1340496e_07570$1340496e_t_0757-1 [Amp],Transformer.1406528e_07570$1406528e_t_0757-1 [Amp],Transformer.1406609e [Amp],Transformer.1406796e [Amp],Transformer.1434873e [Amp],Transformer.1475348e [Amp],Transformer.1475350e [Amp],Transformer.1507174e [Amp],Transformer.1636824e [Amp],Transformer.1636825e [Amp],Transformer.1636876e [Amp],Transformer.1763646e [Amp],Transformer.1763673e_07570$1763673e_t_0757-1 [Amp],Transformer.1763996e [Amp],Transformer.1807630e [Amp],Transformer.1807754e [Amp],Transformer.1807861e [Amp],Transformer.1807862e [Amp],Transformer.1807900e_07570$1807900e_t_0757-1 [Amp],Transformer.1813456e_07570$1813456e_t_0757-1 [Amp],Transformer.1813486e_07570$1813486e_t_0757-1 [Amp],Transformer.1851663e_07570$1851663e_t_0757-1 [Amp],Transformer.1898793e [Amp],Transformer.1943316e_07570$1943316e_t_0757-1 [Amp],Transformer.1982073e_07570$1982073e_t_0757-1 [Amp],Transformer.1982078e_07570$1982078e_t_0757-1 [Amp],Transformer.1982110e [Amp],Transformer.1982177e_07570$1982177e_t_0757-1 [Amp],Transformer.1982290e [Amp],Transformer.1982338e_07570$1982338e_t_0757-1 [Amp],Transformer.2024837e_07570$2024837e_t_0757-1 [Amp],Transformer.2024846e_07570$2024846e_t_0757-1 [Amp],Transformer.2093101e_07570$2093101e_t_0757-1 [Amp],Transformer.2093143e_07570$2093143e_t_0757-1 [Amp],Transformer.2111258e_07570$2111258e_t_0757-1 [Amp],Transformer.2125310e_07570$2125310e_t_0757-1 [Amp],Transformer.2138543e [Amp],Transformer.2163006e_07570$2163006e_t_0757-1 [Amp],Transformer.2164704e [Amp],Transformer.2197942e [Amp],Transformer.2198214e_07570$2198214e_t_0757-1 [Amp],Transformer.2212593e [Amp],Transformer.2212993e_07570$2212993e_t_0757-1 [Amp],Transformer.2229829e [Amp],Transformer.2253642e [Amp],Transformer.2253647e [Amp],Transformer.2272786e [Amp],Transformer.2281906ed [Amp],Transformer.2286962e [Amp],Transformer.2288841e_07570$2288841e_t_0757-1 [Amp],Transformer.2288847e_07570$2288847e_t_0757-1 [Amp],Transformer.2331043e_07570$2331043e_t_0757-1 [Amp],Transformer.2331624e [Amp],Transformer.392078e [Amp],Transformer.396528e [Amp],Transformer.397385e_07570$397385e_t_07570-1 [Amp],Transformer.4001837e [Amp],Transformer.4002234e [Amp],Transformer.4026131e [Amp],Transformer.4026373e [Amp],Transformer.4037849e [Amp],Transformer.4067277e [Amp],Transformer.4067585e [Amp],Transformer.4075713e [Amp],Transformer.409265e [Amp],Transformer.4097786e [Amp],Transformer.4099096e [Amp],Transformer.4099100e_07570$4099100e_t_0757-1 [Amp],Transformer.4099194e [Amp],Transformer.4130912e [Amp],Transformer.4130913e [Amp],Transformer.4167349e [Amp],Transformer.4180602e [Amp],Transformer.4210436e [Amp],Transformer.4214587e [Amp],Transformer.4214689e [Amp],Transformer.4214799e [Amp],Transformer.4226560e [Amp],Transformer.4227069e_07570$4227069e_t_0757-1 [Amp],Transformer.4251734e [Amp],Transformer.4252648e [Amp],Transformer.4274192e [Amp],Transformer.4274405e [Amp],Transformer.4276440e_07570$4276440e_t_0757-1 [Amp],Transformer.4276441e [Amp],Transformer.4276446e [Amp],Transformer.4289368e_07570$4289368e_t_0757-1 [Amp],Transformer.4289382e [Amp],Transformer.4296072e [Amp],Transformer.4316552et [Amp],Transformer.4340701e_07570$4340701e_t_0757-1 [Amp],Transformer.4342612e [Amp],Transformer.4354639e_07570$4354639e_t_0757-1 [Amp],Transformer.4354747e [Amp],Transformer.4354805e_07570$4354805e_t_0757-1 [Amp],Transformer.4362819e [Amp],Transformer.4362820e [Amp],Transformer.4362821e [Amp],Transformer.4362828e [Amp],Transformer.4362829e [Amp],Transformer.4362834e [Amp],Transformer.4362842e [Amp],Transformer.4363394e_07570$4363394e_t_0757-1 [Amp],Transformer.4363729e_07570$4363729e_t_0757-1 [Amp],Transformer.4364055e_07570$4364055e_t_0757-1 [Amp],Transformer.4368157e [Amp],Transformer.4368160e [Amp],Transformer.4368161e [Amp],Transformer.4368171e [Amp],Transformer.4368659e [Amp],Transformer.4368660e [Amp],Transformer.4368661e [Amp],Transformer.4368663e [Amp],Transformer.4368667e [Amp],Transformer.4368668e [Amp],Transformer.4368670e [Amp],Transformer.4419220e_07570$4419220e_t_0757-1 [Amp],Transformer.4477301e_07570$4477301e_t_0757-1 [Amp],Transformer.4477501e [Amp],Transformer.4505903e_07570$4505903e_t_0757-1 [Amp],Transformer.451201e [Amp],Transformer.4520469e [Amp],Transformer.4540498e_07570$4540498e_t_0757-1 [Amp],Transformer.4540721e [Amp],Transformer.4540960e [Amp],Transformer.4540963e_07570$4540963e_t_0757-1 [Amp],Transformer.4552976e_07570$4552976e_t_0757-1 [Amp],Transformer.4552982e_07570$4552982e_t_0757-1 [Amp],Transformer.4553227e [Amp],Transformer.4553228e [Amp],Transformer.4553230e [Amp],Transformer.4553233e [Amp],Transformer.4553236e_07570$4553236e_t_0757-1 [Amp],Transformer.4553240e_07570$4553240e_t_0757-1 [Amp],Transformer.4587530e [Amp],Transformer.458811e_07570$458811e_t_07570-1 [Amp],Transformer.4629401e_07570$4629401e_t_0757-1 [Amp],Transformer.4632239e [Amp],Transformer.4632241e [Amp],Transformer.4632242e [Amp],Transformer.4632244e [Amp],Transformer.4658388e [Amp],Transformer.4659046e_07570$4659046e_t_0757-1 [Amp],Transformer.4659047e_07570$4659047e_t_0757-1 [Amp],Transformer.4661652e_07570$4661652e_t_0757-1 [Amp],Transformer.4661656e_07570$4661656e_t_0757-1 [Amp],Transformer.4669184e [Amp],Transformer.4671820e [Amp],Transformer.4683170e_07570$4683170e_t_0757-1 [Amp],Transformer.4693t_07570$4693t_t_07570-1 [Amp],Transformer.4694280e [Amp],Transformer.4694481e_07570$4694481e_t_0757-1 [Amp],Transformer.4695030e [Amp],Transformer.4696734e [Amp],Transformer.4699729e [Amp],Transformer.4699730e [Amp],Transformer.4699736e_07570$4699736e_t_0757-1 [Amp],Transformer.4699954e [Amp],Transformer.4699973e_07570$4699973e_t_0757-1 [Amp],Transformer.4700044e [Amp],Transformer.4700177e [Amp],Transformer.4700793e [Amp],Transformer.4705526e [Amp],Transformer.4705656e [Amp],Transformer.4772512e_07570$4772512e_t_0757-1 [Amp],Transformer.4772513e [Amp],Transformer.4780491e [Amp],Transformer.4784743e [Amp],Transformer.546390e [Amp],Transformer.591841e_07570$591841e_t_07570-1 [Amp],Transformer.744577e [Amp],Transformer.744583e [Amp],Transformer.755716e [Amp],Transformer.765919e [Amp],Transformer.766011e [Amp],Transformer.7954t [Amp],Transformer.808076e_07570$808076e_t_07570-1 [Amp],Transformer.837633e [Amp],Transformer.837903e_07570$837903e_t_07570-1 [Amp],Transformer.850250e_07570$850250e_t_07570-1 [Amp],Transformer.936059e [Amp],Transformer.974388e_07570$974388e_t_07570-1 [Amp],Transformer.974521e [Amp],Transformer.b5372741 [Amp],Transformer.p5059072-1_t_07570$p5059072_t_-1 [Amp],Transformer.p5372742 [Amp],Transformer.p5393566 [Amp],Transformer.p5393567 [Amp],Transformer.p5403116 [Amp],Transformer.p5403117 [Amp],Transformer.p5403124 [Amp],Transformer.p5411968 [Amp],Transformer.p5411969 [Amp],Transformer.p5456297 [Amp],Transformer.p5476178-1_t_07570$p5476178_t_-1 [Amp],Transformer.p5476182-1_t_07570$p5476182_t_-1 [Amp],Transformer.p5476190 [Amp],Transformer.p5476191 [Amp],Transformer.p5504009 [Amp],Transformer.p5504304 [Amp],Transformer.p5504308 [Amp],Transformer.p5586101 [Amp],Transformer.p5590213 [Amp],Transformer.p5601317-1_t_07570$p5601317_t_-1 [Amp],Transformer.p5618240 [Amp],Transformer.p5619191 [Amp],Transformer.x10382e [Amp],Transformer.x15001e [Amp]
2017-01-01,60.0,Snap,846.78,6.6155,0.52924,1.5877,1.5877,0.52924,2.3816,2.3816,2.6462,1.5877,0.52924,7.9386,0.26462,3.9693,2.3816,6.6155,0.79386,1.5877,0.52924,0.26462,1.5877,1.8523,1.3231,5.9275,2.3816,3.9693,2.6462,1.5877,1.0585,3.9693,0.91667,2.6462,1.5877,2.6462,1.3231,2.6462,0.52924,1.0585,2.6462,1.0585,2.75,1.0585,3.9693,2.6462,6.6155,1.0585,1.3231,0.52924,2.6462,5.9275,1.0585,1.8523,0.52924,1.5877,1.8523,2.6462,0.79386,1.0585,2.6462,1.0585,6.6155,0.26462,1.8523,0.52924,0.79386,3.9693,0.52924,1.8523,2.3816,3.9693,2.3816,1.8523,1.5877,3.9693,2.6462,2.6462,3.9693,2.6462,5.9275,2.3816,1.8523,3.9693,2.3816,2.3816,3.9693,1.8523,3.9693,1.8523,2.3816,6.6155,5.9275,2.6462,3.5988,4.6573,1.0585,0.79386,5.9275,5.9275,1.0585,2.3816,3.9693,3.9693,1.0585,1.8523,3.5988,1.5877,2.3816,3.9693,3.9693,2.2917,2.6462,1.5877,2.6462,0.79386,2.3816,2.3816,0.52924,3.9693,3.9693,3.9693,2.3816,11.908,2.3816,2.3816,7.9386,2.6462,2.3816,1.5877,3.5988,0.52924,2.6462,7.9386,2.3816,1.5877,1.0585,1.0585,4.6573,0.79386,0.52924,1.3231,1.0585,1.0585,1.3231,1.0585,1.5877,0.52924,2.3816,3.5988,4.6573,5.9275,1.5877,2.6462,1.0585,7.9386,1.8523,2.3816,2.6462,1.0585,6.6155,1.5877,6.6155,5.9275,3.9693,2.3816,7.9386,5.2924,3.9693,7.9386,5.9275,5.9275,3.5988,7.9386,7.9386,11.908,3.9693,11.908,7.9386,3.9693,3.9693,2.3816,3.4833,7.9386,0.52924,6.6155,1.0585,2.3816,2.6462,2.75,2.6462,1.5877,1.3231,2.3816,7.9386,3.9693,2.3816,4.6573,7.9386,2.3816,2.2917,3.9693,7.9386,2.2917,7.9386,15.877,26.462,7.9386,26.462,39.693,2.2917,2.2917,52.924,15.877,15.877,26.462,2.2917,2.3816
