Current,Voltage,Active power,Reactive power,u,t out,y out,Kth,CompLF,CompPF,V_break_adj,V_stall_adj
14.622624849798347,0.9647537113580061,5.960595336234587,0.9598818152146773,0,0.0,0.0,1,0.8515136194620839,1,0.86,0.55
17.971110149732276,0.9599047086262386,6.996988629980684,2.3548254712739043,0,0.015,0.0,1,0.9995698042829548,1,0.86,0.55
17.97864144993031,0.9598401465360901,6.9999487799874505,2.354171636374628,0,0.03,0.0,1,0.99999268285535,1,0.86,0.55
17.978767658388968,0.9598390357815605,6.999999116029993,2.354157792160048,0,0.045,0.0,1,0.9999998737185704,1,0.86,0.55
17.97876983646445,0.9598390166061717,6.99999998473911,2.3541575530179935,0,0.06,0.0,1,0.9999999978198728,1,0.86,0.55
17.97876987406684,0.9598390162751248,6.999999999736533,2.3541575488894,0,0.075,0.0,1,0.9999999999623619,1,0.86,0.55
17.978769874716,0.95983901626941,6.999999999995449,2.354157548818124,0,0.09,0.0,1,0.9999999999993499,1,0.86,0.55
17.978769874727217,0.9598390162693112,6.999999999999924,2.3541575488168918,0,0.105,0.0,1,0.9999999999999891,1,0.86,0.55
17.97876987472741,0.9598390162693097,7.0,2.354157548816872,0,0.12,0.0,1,1.0,1,0.86,0.55
17.97876987472741,0.9598390162693097,7.0,2.354157548816872,0,0.135,0.0,1,1.0,1,0.86,0.55
17.97876987472741,0.9598390162693097,7.0,2.354157548816872,0,0.15,0.0,1,1.0,1,0.86,0.55
17.97876987472741,0.9598390162693097,7.0,2.354157548816872,0,0.165,0.0,1,1.0,1,0.86,0.55
17.97876987472741,0.9598390162693097,7.0,2.354157548816872,0,0.18,0.0,1,1.0,1,0.86,0.55
17.97876987472741,0.9598390162693097,7.0,2.354157548816872,0,0.195,0.0,1,1.0,1,0.86,0.55
17.97876987472741,0.9598390162693097,7.0,2.354157548816872,0,0.21,0.0,1,1.0,1,0.86,0.55
17.97876987472741,0.9598390162693097,7.0,2.354157548816872,0,0.225,0.0,1,1.0,1,0.86,0.55
17.97876987472741,0.9598390162693097,7.0,2.354157548816872,0,0.24,0.0,1,1.0,1,0.86,0.55
17.97876987472741,0.9598390162693097,7.0,2.354157548816872,0,0.255,0.0,1,1.0,1,0.86,0.55
17.97876987472741,0.9598390162693097,7.0,2.354157548816872,0,0.27,0.0,1,1.0,1,0.86,0.55
17.97876987472741,0.9598390162693097,7.0,2.354157548816872,0,0.285,0.0,1,1.0,1,0.86,0.55
17.97876987472741,0.9598390162693097,7.0,2.354157548816872,0,0.3,0.0,1,1.0,1,0.86,0.55
17.97876987472741,0.9598390162693097,7.0,2.354157548816872,0,0.315,0.0,1,1.0,1,0.86,0.55
17.97876987472741,0.9598390162693097,7.0,2.354157548816872,0,0.33,0.0,1,1.0,1,0.86,0.55
17.97876987472741,0.9598390162693097,7.0,2.354157548816872,0,0.345,0.0,1,1.0,1,0.86,0.55
17.97876987472741,0.9598390162693097,7.0,2.354157548816872,0,0.36,0.0,1,1.0,1,0.86,0.55
30.739299252798073,0.5348507152832961,6.998086250693716,0.730706091094071,0,0.375,0.0,1,0.9997266072419595,1,0.86,0.55
30.74848176505003,0.5348363399973107,6.999985285452251,0.7309363674589984,0,0.39,0.0,1,0.9999978979217501,1,0.86,0.55
30.74855211672142,0.5348362303765727,6.999999887318174,0.7309376905868692,0,0.405,0.0,1,0.9999999839025964,1,0.86,0.55
30.748552654734638,0.5348362295397172,6.999999999138405,0.7309376994286835,1,0.42,0.000499834969753651,1,0.999999999876915,1,0.86,0.55
81.6263819248168,0.8777228215072175,26.873031892693835,14.76401301194353,1,0.435,0.0014988335955907594,1,3.8390045560991193,1,0.86,0.55
81.62948711703544,0.8777224687090026,26.874161913829028,14.764352972530153,1,0.45,0.002496833958483595,1,3.839165987689861,1,0.86,0.55
81.62948746309779,0.8777224686697904,26.874162042528575,14.764353005395982,1,0.465,0.0034938372621353274,1,3.839166006075511,1,0.86,0.55
81.6294874631362,0.8777224686697861,26.874162042542924,14.76435300539951,1,0.48,0.004489843687599749,1,3.8391660060775608,1,0.86,0.55
81.6294874631362,0.8777224686697861,26.874162042542924,14.76435300539951,1,0.495,0.005484850298203457,1,3.8391660060775608,1,0.86,0.55
81.6294874631362,0.8777224686697861,26.874162042542924,14.76435300539951,1,0.51,0.0064788625774770525,1,3.8391660060775608,1,0.86,0.55
81.6294874631362,0.8777224686697861,26.874162042542924,14.76435300539951,1,0.525,0.0074718808052154015,1,3.8391660060775608,1,0.86,0.55
81.6294874631362,0.8777224686697861,26.874162042542924,14.76435300539951,1,0.54,0.008463905970560135,1,3.8391660060775608,1,0.86,0.55
81.6294874631362,0.8777224686697861,26.874162042542924,14.76435300539951,1,0.555,0.00945493582444897,1,3.8391660060775608,1,0.86,0.55
81.6294874631362,0.8777224686697861,26.874162042542924,14.76435300539951,1,0.57,0.010444978972763632,1,3.8391660060775608,1,0.86,0.55
81.6294874631362,0.8777224686697861,26.874162042542924,14.76435300539951,1,0.585,0.011434033123245148,1,3.8391660060775608,1,0.86,0.55
81.6294874631362,0.8777224686697861,26.874162042542924,14.76435300539951,1,0.6,0.012422098700384729,1,3.8391660060775608,1,0.86,0.55
81.6294874631362,0.8777224686697861,26.874162042542924,14.76435300539951,1,0.615,0.013409177329729342,1,3.8391660060775608,1,0.86,0.55
81.6294874631362,0.8777224686697861,26.874162042542924,14.76435300539951,1,0.63,0.014395268101180287,1,3.8391660060775608,1,0.86,0.55
81.6294874631362,0.8777224686697861,26.874162042542924,14.76435300539951,1,0.645,0.015380375060514831,1,3.8391660060775608,1,0.86,0.55
81.6294874631362,0.8777224686697861,26.874162042542924,14.76435300539951,1,0.66,0.01636449600468105,1,3.8391660060775608,1,0.86,0.55
