,14203,15561
0,1.0231831073760986,1.0352133512496948
1,1.023182988166809,1.0352131128311157
2,1.023182988166809,1.0352132320404053
3,1.0231832265853882,1.0352134704589844
4,1.0231844186782837,1.0352147817611694
5,1.0231847763061523,1.035215139389038
6,1.0231852531433105,1.0352157354354858
7,1.023185133934021,1.0352156162261963
8,1.0231854915618896,1.035215973854065
9,1.0231860876083374,1.0352165699005127
10,1.0231865644454956,1.035217046737671
11,1.0231873989105225,1.0352181196212769
12,1.0231879949569702,1.0352187156677246
13,1.0231883525848389,1.0352190732955933
14,1.0231878757476807,1.0352187156677246
15,1.023188829421997,1.035219669342041
16,1.0231891870498657,1.0352200269699097
17,1.023189902305603,1.0352208614349365
18,1.0231904983520508,1.0352213382720947
19,1.0231907367706299,1.0352216958999634
20,1.0231910943984985,1.0352219343185425
21,1.0231914520263672,1.0352222919464111
22,1.0231916904449463,1.0352226495742798
23,1.0231919288635254,1.0352228879928589
24,1.0231924057006836,1.035223364830017
25,1.0231925249099731,1.0352236032485962
26,1.0231930017471313,1.0352240800857544
27,1.0231932401657104,1.035224199295044
28,1.023193597793579,1.0352246761322021
29,1.0231938362121582,1.0352247953414917
30,1.0231940746307373,1.0352251529693604
31,1.0231943130493164,1.0352253913879395
32,1.023194432258606,1.035225510597229
33,1.023194670677185,1.035225749015808
34,1.0231949090957642,1.0352259874343872
35,1.0231951475143433,1.0352262258529663
36,1.0231952667236328,1.0352264642715454
37,1.023195505142212,1.035226583480835
38,1.023195743560791,1.0352267026901245
39,1.0231958627700806,1.0352269411087036
40,1.0231961011886597,1.0352270603179932
41,1.0231962203979492,1.0352271795272827
42,1.0231963396072388,1.0352274179458618
43,1.0231964588165283,1.0352274179458618
44,1.0231966972351074,1.035227656364441
45,1.0231969356536865,1.03522789478302
46,1.023197054862976,1.0352280139923096
47,1.0231971740722656,1.0352281332015991
48,1.0231972932815552,1.0352282524108887
49,1.0231974124908447,1.0352283716201782
50,1.0231976509094238,1.0352284908294678
51,1.0231977701187134,1.0352286100387573
52,1.0231974124908447,1.0352282524108887
53,1.0231974124908447,1.0352281332015991
54,1.0231972932815552,1.0352280139923096
55,1.0231972932815552,1.03522789478302
56,1.0231971740722656,1.0352277755737305
57,1.023197054862976,1.035227656364441
58,1.0231969356536865,1.0352275371551514
59,1.023196816444397,1.0352274179458618
60,1.0231966972351074,1.0352271795272827
61,1.0231965780258179,1.0352270603179932
62,1.0231963396072388,1.035226821899414
63,1.0231963396072388,1.0352267026901245
64,1.0231961011886597,1.0352264642715454
65,1.0231959819793701,1.0352263450622559
66,1.023195743560791,1.0352259874343872
67,1.023195505142212,1.035225749015808
68,1.0231953859329224,1.035225510597229
69,1.0231951475143433,1.0352251529693604
70,1.0231949090957642,1.0352249145507812
71,1.023194670677185,1.0352246761322021
72,1.0231943130493164,1.035224199295044
73,1.0231940746307373,1.0352239608764648
74,1.0231937170028687,1.0352236032485962
75,1.0231934785842896,1.0352232456207275
76,1.0231932401657104,1.0352228879928589
77,1.0231927633285522,1.0352225303649902
78,1.0231925249099731,1.0352221727371216
79,1.0231921672821045,1.035221815109253
80,1.0231918096542358,1.0352213382720947
81,1.0231914520263672,1.035220980644226
82,1.0231910943984985,1.0352205038070679
83,1.0231908559799194,1.0352201461791992
84,1.0231910943984985,1.0352203845977783
85,1.023191213607788,1.0352203845977783
86,1.0231910943984985,1.0352201461791992
87,1.0231908559799194,1.0352199077606201
88,1.0231904983520508,1.0352195501327515
89,1.0231902599334717,1.0352191925048828
90,1.0231897830963135,1.0352187156677246
91,1.0231895446777344,1.0352182388305664
92,1.0231890678405762,1.0352178812026978
93,1.0231887102127075,1.03521728515625
94,1.0231882333755493,1.0352168083190918
95,1.0231878757476807,1.0352163314819336
96,1.0023001432418823,1.0253959894180298
97,1.000725507736206,1.0242549180984497
98,0.9993235468864441,1.0232319831848145
99,0.997967004776001,1.0222352743148804
100,0.9966604709625244,1.021256923675537
101,0.995429515838623,1.020326852798462
102,0.9942773580551147,1.0194422006607056
