,14203,15561
0,-0.8124858736991882,-0.8416649699211121
1,-0.812484860420227,-0.8416639566421509
2,-0.8124840259552002,-0.841663122177124
3,-0.8124833106994629,-0.8416622281074524
4,-0.8124827146530151,-0.8416615128517151
5,-0.8124819397926331,-0.8416606783866882
6,-0.8124809861183167,-0.841659665107727
7,-0.8124797344207764,-0.8416582942008972
8,-0.81247878074646,-0.841657280921936
9,-0.8124777674674988,-0.8416561484336853
10,-0.8124769330024719,-0.8416551947593689
11,-0.812476396560669,-0.8416545987129211
12,-0.8124755620956421,-0.84165358543396
13,-0.8124746084213257,-0.8416526913642883
14,-0.8124732375144958,-0.8416512608528137
15,-0.8124724626541138,-0.8416504263877869
16,-0.8124717473983765,-0.8416496515274048
17,-0.8124713897705078,-0.8416492342948914
18,-0.8124706745147705,-0.841648519039154
19,-0.812470018863678,-0.841647744178772
20,-0.8124693036079407,-0.8416470885276794
21,-0.8124687075614929,-0.8416464328765869
22,-0.8124681711196899,-0.8416458964347839
23,-0.812467634677887,-0.8416454195976257
24,-0.8124672174453735,-0.8416450023651123
25,-0.8124668002128601,-0.8416445851325989
26,-0.8124664425849915,-0.8416441679000854
27,-0.8124661445617676,-0.8416438102722168
28,-0.8124657273292542,-0.8416434526443481
29,-0.8124654293060303,-0.8416431546211243
30,-0.8124650716781616,-0.8416427969932556
31,-0.8124647736549377,-0.841642439365387
32,-0.8124644756317139,-0.8416421413421631
33,-0.81246417760849,-0.841641902923584
34,-0.8124639391899109,-0.8416416049003601
35,-0.8124637007713318,-0.8416414260864258
36,-0.8124634623527527,-0.8416411876678467
37,-0.8124632835388184,-0.8416410088539124
38,-0.8124631643295288,-0.841640830039978
39,-0.8124629855155945,-0.8416407108306885
40,-0.8124629855155945,-0.8416406512260437
41,-0.8124628067016602,-0.8416405320167542
42,-0.8124629259109497,-0.8416405916213989
43,-0.8124629855155945,-0.8416405916213989
44,-0.8124630451202393,-0.8416406512260437
45,-0.812463104724884,-0.8416407704353333
46,-0.8124632239341736,-0.8416408896446228
47,-0.8124634623527527,-0.8416410684585571
48,-0.8124637007713318,-0.8416413068771362
49,-0.8124640583992004,-0.8416415452957153
50,-0.8124643564224243,-0.841641902923584
51,-0.8124648332595825,-0.8416422605514526
52,-0.8124651908874512,-0.8416426181793213
53,-0.8124656081199646,-0.8416430354118347
54,-0.8124662041664124,-0.8416435122489929
55,-0.8124667406082153,-0.8416439890861511
56,-0.8124673366546631,-0.8416445255279541
57,-0.8124679923057556,-0.8416451215744019
58,-0.8124686479568481,-0.8416457772254944
59,-0.812469482421875,-0.8416465520858765
60,-0.8124702572822571,-0.841647207736969
61,-0.8124712109565735,-0.8416481018066406
62,-0.8124720454216003,-0.8416489362716675
63,-0.8124731183052063,-0.8416498899459839
64,-0.8124740719795227,-0.8416507840156555
65,-0.8124751448631287,-0.8416517972946167
66,-0.8124762773513794,-0.8416528701782227
67,-0.8124774098396301,-0.8416539430618286
68,-0.8124786615371704,-0.8416551351547241
69,-0.8124799132347107,-0.8416562676429749
70,-0.8124812841415405,-0.8416575789451599
71,-0.8124827146530151,-0.841658890247345
72,-0.8124841451644897,-0.8416602611541748
73,-0.8124856352806091,-0.8416615724563599
74,-0.8124872446060181,-0.841663122177124
75,-0.8124889135360718,-0.8416646718978882
76,-0.8124905824661255,-0.8416662216186523
77,-0.812492311000824,-0.841667890548706
78,-0.8124940991401672,-0.8416696190834045
79,-0.8124960064888,-0.8416714072227478
80,-0.8124979138374329,-0.8416731357574463
81,-0.8124998211860657,-0.8416750431060791
82,-0.812501847743988,-0.8416768908500671
83,-0.8125039935112,-0.8416789174079895
84,-0.8125067353248596,-0.8416815400123596
85,-0.8125091791152954,-0.8416838049888611
86,-0.8125116229057312,-0.8416860699653625
87,-0.8125141263008118,-0.8416884541511536
88,-0.8125166893005371,-0.8416908383369446
89,-0.8125192523002625,-0.8416932821273804
90,-0.8125218749046326,-0.8416956663131714
91,-0.8125245571136475,-0.841698169708252
92,-0.8125271797180176,-0.8417007327079773
93,-0.8125298619270325,-0.8417032957077026
94,-0.8125326633453369,-0.841705858707428
95,-0.8125354647636414,-0.8417085409164429
96,-0.8155696392059326,-0.8433681130409241
97,-0.8164249658584595,-0.8440124988555908
98,-0.8172991871833801,-0.8446864485740662
99,-0.8181163668632507,-0.8453342914581299
100,-0.8188442587852478,-0.8459292054176331
101,-0.8194699287414551,-0.8464597463607788
102,-0.8199954628944397,-0.8469224572181702
103,-0.8204250335693359,-0.8473176956176758
104,-0.8207652568817139,-0.8476476669311523
105,-0.821023166179657,-0.847915530204773
106,-0.8212059736251831,-0.8481251001358032
107,-0.8212006092071533,-0.8482094407081604
108,-0.8209917545318604,-0.8481531739234924
109,-0.8208903074264526,-0.8481380343437195
110,-0.8207971453666687,-0.8481115102767944
111,-0.8206091523170471,-0.8480147123336792
112,-0.8204417824745178,-0.8479169607162476
113,-0.8202523589134216,-0.8477959036827087
114,-0.8200481534004211,-0.8476576805114746
115,-0.8198343515396118,-0.8475068807601929
116,-0.8196151852607727,-0.8473473191261292
117,-0.819392740726471,-0.8471812009811401
118,-0.8191685080528259,-0.8470106720924377
119,-0.818942666053772,-0.8468367457389832
120,-0.8149985074996948,-0.8446907997131348
121,-0.8138986229896545,-0.8438389897346497
122,-0.8127899169921875,-0.8429621458053589
123,-0.811741292476654,-0.8421124815940857
124,-0.8107774257659912,-0.8413148522377014
125,-0.8099079728126526,-0.8405793905258179
126,-0.8091335296630859,-0.8399121761322021
127,-0.8084514141082764,-0.8393124938011169
128,-0.8078567981719971,-0.8387780785560608
129,-0.8073440790176392,-0.8383057713508606
130,-0.8069074749946594,-0.8378918170928955
