,bus1,basekv,pu,angle,frequency,phases,MVAsc3,MVAsc1,x1r1,x0r0,Isc3,Isc1,R1,X1,R0,X0,ScanType,Sequence,bus2,Z1,Z0,Z2,puZ1,puZ0,puZ2,baseMVA,Yearly,Daily,Duty,Model,puZideal,spectrum,basefreq,enabled,like
Vsource.source,bx,115,1.0475,0,60,3,20000,21000,4,3,100408.742467761,105429.179591149,0.160376682055275,0.641506728221101,0.179603583012336,0.538810749037007,Positive,Positive,bx.0.0.0,"['0.160376682055275', '0.641506728221101']","['0.179603583012336', '0.538810749037007']","['0.160376682055275', '0.641506728221101']","['0.00121267812518166', '0.00485071250072666']","['0.0013580611191859', '0.00407418335755771']","['0.00121267812518166', '0.00485071250072666']",100,,,,Thevenin,"['1E-6', '0.001']",defaultvsource,60,Yes,
