timestamp,frequency,Simulation mode,Circuit.heco19021 ph:1 [kW],Circuit.heco19021 ph:1 [kvar]
2017-01-01 00:15:00,60.0,Yearly,0.07449293150996064,0.007048806263197263
2017-01-01 00:30:00,60.0,Yearly,0.0204358485193137,0.0023446043353433973
2017-01-01 00:45:00,60.0,Yearly,0.07331065948491497,0.007143308292747083
2017-01-01 01:00:00,60.0,Yearly,0.07645253996928121,0.007463821903513056
2017-01-01 01:15:00,60.0,Yearly,0.04705851539009801,0.004661631127059884
2017-01-01 01:30:00,60.0,Yearly,0.049508489456763435,0.004898356502145972
2017-01-01 01:45:00,60.0,Yearly,0.12078712959226384,0.012079619316467753
2017-01-01 02:00:00,60.0,Yearly,0.05867818660186924,0.00571109100940022
2017-01-01 02:15:00,60.0,Yearly,0.08122584829905849,0.007922936304013879
2017-01-01 02:30:00,60.0,Yearly,0.06074859283715655,0.005900284046681762
2017-01-01 02:45:00,60.0,Yearly,0.08679330416446848,0.008495665460263724
2017-01-01 03:00:00,60.0,Yearly,0.09799588348380503,0.009690460947554486
2017-01-01 03:15:00,60.0,Yearly,0.08216704412460678,0.008027428501477293
2017-01-01 03:30:00,60.0,Yearly,0.08364180912936739,0.008276769879034156
2017-01-01 03:45:00,60.0,Yearly,0.07491004409095162,0.007404266703109112
2017-01-01 04:00:00,60.0,Yearly,0.047268208576922155,0.004575796625081233
2017-01-01 04:15:00,60.0,Yearly,0.046183657872712336,0.004471278806945277
2017-01-01 04:30:00,60.0,Yearly,0.07750208736696201,0.007644909604804833
2017-01-01 04:45:00,60.0,Yearly,0.05571658874850915,0.005431391746336626
2017-01-01 05:00:00,60.0,Yearly,0.03302729822279044,0.0032389167492191
2017-01-01 05:15:00,60.0,Yearly,0.07330572932668729,0.007208379449914165
2017-01-01 05:30:00,60.0,Yearly,0.04497869204468488,0.004361223770542699
2017-01-01 05:45:00,60.0,Yearly,0.07157962809066204,0.007075348851348222
2017-01-01 06:00:00,60.0,Yearly,0.04017209607641522,0.004016024479923741
2017-01-01 06:15:00,60.0,Yearly,0.05540554933058218,0.005392021562855583
2017-01-01 06:30:00,60.0,Yearly,0.04294244110736089,0.0042032312512552865
2017-01-01 06:45:00,60.0,Yearly,0.0378492101825092,0.003718482746367552
2017-01-01 07:00:00,60.0,Yearly,0.055104179661607994,0.0054461148429783045
2017-01-01 07:15:00,60.0,Yearly,0.04689103975497856,0.004564097747294172
2017-01-01 07:30:00,60.0,Yearly,0.06564942166616769,0.006432659548871346
2017-01-01 07:45:00,60.0,Yearly,0.038770739220196714,0.005936338838539157
2017-01-01 08:00:00,60.0,Yearly,0.0282473696834127,0.00559209835023038
2017-01-01 08:15:00,60.0,Yearly,0.04848124969931711,0.0048741958748834725
2017-01-01 08:30:00,60.0,Yearly,0.049380586516827,0.004975374021070721
2017-01-01 08:45:00,60.0,Yearly,0.04738460071293255,0.004870361448823118
2017-01-01 09:00:00,60.0,Yearly,0.043938811736099155,0.004544378868351322
2017-01-01 09:15:00,60.0,Yearly,0.04037177348209404,0.0041515681289174215
2017-01-01 09:30:00,60.0,Yearly,0.056252638374556116,0.007331172822823385
2017-01-01 09:45:00,60.0,Yearly,0.09704749928081112,0.011338027070578368
2017-01-01 10:00:00,60.0,Yearly,0.1209337664728084,0.013903262140792056
2017-01-01 10:15:00,60.0,Yearly,0.27152083918897607,0.028819191523504595
2017-01-01 10:30:00,60.0,Yearly,0.08748137484841753,0.010940950429802355
2017-01-01 10:45:00,60.0,Yearly,0.13112745809307938,0.014485956133344267
2017-01-01 11:00:00,60.0,Yearly,0.19391803197474902,0.022437190165238048
2017-01-01 11:15:00,60.0,Yearly,0.3503112993699107,0.039902127720801726
2017-01-01 11:30:00,60.0,Yearly,0.24964911959821814,0.026411167408182865
2017-01-01 11:45:00,60.0,Yearly,0.3510676765196073,0.04523406130641054
2017-01-01 12:00:00,60.0,Yearly,1.6937625393703004,0.17468956950196304
2017-01-01 12:15:00,60.0,Yearly,0.8884517439015056,0.09451661511607057
2017-01-01 12:30:00,60.0,Yearly,1.9505124182887552,0.2013168438016311
