Element, Terminal, P(kW), Q(kvar),  P_Normal, Q_Normal, P_Emergency, Q_Emergency
"Line.BB_50011133"      ,   1,         4.1,         0.4,         0.0,         0.0,         0.0,         0.0
"Line.BB_50011133"      ,   2,        -4.1,        -0.4
"Line.BB_50015855"      ,   1,       -59.2,        15.6,         0.0,         0.0,         0.0,         0.0
"Line.BB_50015855"      ,   2,        59.2,       -15.6
"Line.BB_50026560"      ,   1,         7.6,         0.8,         0.0,         0.0,         0.0,         0.0
"Line.BB_50026560"      ,   2,        -7.6,        -0.8
"Line.BB_50026578"      ,   1,         5.4,         0.4,         0.0,         0.0,         0.0,         0.0
"Line.BB_50026578"      ,   2,        -5.4,        -0.4
"Line.BB_50149"         ,   1,       -20.5,        -2.0,         0.0,         0.0,         0.0,         0.0
"Line.BB_50149"         ,   2,        20.5,         2.0
"Line.BB_50167"         ,   1,        35.4,         3.4,         0.0,         0.0,         0.0,         0.0
"Line.BB_50167"         ,   2,       -35.4,        -3.4
"Line.BB_50212"         ,   1,         3.9,         0.4,         0.0,         0.0,         0.0,         0.0
"Line.BB_50212"         ,   2,        -3.9,        -0.4
"Line.BB_50263"         ,   1,         0.0,         0.0,         0.0,         0.0,         0.0,         0.0
"Line.BB_50263"         ,   2,        -0.0,        -0.0
"Line.BB_50266"         ,   1,        22.6,         1.6,         0.0,         0.0,         0.0,         0.0
"Line.BB_50266"         ,   2,       -22.6,        -1.6
"Line.BB_51048013"      ,   1,       132.3,        -5.2,         0.0,         0.0,         0.0,         0.0
"Line.BB_51048013"      ,   2,      -132.3,         5.2
"Line.BB_51066669"      ,   1,       -93.6,         8.9,         0.0,         0.0,         0.0,         0.0
"Line.BB_51066669"      ,   2,        93.6,        -8.9
"Line.BB_51066701"      ,   1,         8.2,         0.9,         0.0,         0.0,         0.0,         0.0
"Line.BB_51066701"      ,   2,        -8.2,        -0.9
"Line.BB_51071429"      ,   1,         0.0,         0.0,         0.0,         0.0,         0.0,         0.0
"Line.BB_51071429"      ,   2,        -0.0,        -0.0
"Line.BB_51091905"      ,   1,        69.8,       -11.3,         0.0,         0.0,         0.0,         0.0
"Line.BB_51091905"      ,   2,       -69.8,        11.3
"Line.BB_51121405"      ,   1,         5.5,         0.7,         0.0,         0.0,         0.0,         0.0
"Line.BB_51121405"      ,   2,        -5.5,        -0.7
"Line.BB_63397"         ,   1,         7.8,         0.6,         0.0,         0.0,         0.0,         0.0
"Line.BB_63397"         ,   2,        -7.8,        -0.6
"Line.BB_63401"         ,   1,         8.8,         0.6,         0.0,         0.0,         0.0,         0.0
"Line.BB_63401"         ,   2,        -8.8,        -0.6
"Line.BB_63544"         ,   1,        -0.0,         0.0,         0.0,         0.0,         0.0,         0.0
"Line.BB_63544"         ,   2,         0.0,        -0.0
"Line.BB_63825"         ,   1,        10.2,         0.7,         0.0,         0.0,         0.0,         0.0
"Line.BB_63825"         ,   2,       -10.2,        -0.7
"Line.BB_64040"         ,   1,        17.3,         1.8,         0.0,         0.0,         0.0,         0.0
"Line.BB_64040"         ,   2,       -17.3,        -1.8
"Line.BB_64049"         ,   1,       -20.8,        -1.5,         0.0,         0.0,         0.0,         0.0
"Line.BB_64049"         ,   2,        20.8,         1.5
"Line.BB_64055"         ,   1,         1.6,         0.1,         0.0,         0.0,         0.0,         0.0
"Line.BB_64055"         ,   2,        -1.6,        -0.1
"Line.BB_64059"         ,   1,        21.5,         1.5,         0.0,         0.0,         0.0,         0.0
"Line.BB_64059"         ,   2,       -21.5,        -1.5
"Line.BB_64159"         ,   1,         9.0,         0.7,         0.0,         0.0,         0.0,         0.0
"Line.BB_64159"         ,   2,        -9.0,        -0.7
"Line.BB_64172"         ,   1,         5.5,         0.7,         0.0,         0.0,         0.0,         0.0
"Line.BB_64172"         ,   2,        -5.5,        -0.7
"Line.BB_64247"         ,   1,         9.5,         1.0,         0.0,         0.0,         0.0,         0.0
"Line.BB_64247"         ,   2,        -9.5,        -1.0
"Line.BB_64254"         ,   1,         4.3,         0.4,         0.0,         0.0,         0.0,         0.0
"Line.BB_64254"         ,   2,        -4.3,        -0.4
"Line.BB_64279"         ,   1,        21.1,         7.4,         0.0,         0.0,         0.0,         0.0
"Line.BB_64279"         ,   2,       -21.1,        -7.4
"Line.BB_64280"         ,   1,         3.4,         0.4,         0.0,         0.0,         0.0,         0.0
"Line.BB_64280"         ,   2,        -3.4,        -0.4
"Line.BB_64322"         ,   1,         7.2,         0.7,         0.0,         0.0,         0.0,         0.0
"Line.BB_64322"         ,   2,        -7.2,        -0.7
"Line.BB_64469"         ,   1,        22.3,         1.6,         0.0,         0.0,         0.0,         0.0
"Line.BB_64469"         ,   2,       -22.3,        -1.6
"Line.BB_64478"         ,   1,        16.6,         1.3,         0.0,         0.0,         0.0,         0.0
"Line.BB_64478"         ,   2,       -16.6,        -1.3
"Line.BB_64575"         ,   1,         9.6,         0.7,         0.0,         0.0,         0.0,         0.0
"Line.BB_64575"         ,   2,        -9.6,        -0.7
"Line.BB_64599"         ,   1,      1079.1,       104.5,         0.0,         0.0,         0.0,         0.0
"Line.BB_64599"         ,   2,     -1079.1,      -104.5
"Line.BB_64630"         ,   1,         0.0,         0.0,         0.0,         0.0,         0.0,         0.0
"Line.BB_64630"         ,   2,         0.0,        -0.0
"Line.BB_64821"         ,   1,         4.0,         0.6,         0.0,         0.0,         0.0,         0.0
"Line.BB_64821"         ,   2,        -4.0,        -0.6
"Line.BB_64829"         ,   1,       -97.7,         8.5,         0.0,         0.0,         0.0,         0.0
"Line.BB_64829"         ,   2,        97.7,        -8.5
"Line.BB_64852"         ,   1,        10.2,         4.2,         0.0,         0.0,         0.0,         0.0
"Line.BB_64852"         ,   2,       -10.2,        -4.2
"Line.BB_64883"         ,   1,         1.0,         0.0,         0.0,         0.0,         0.0,         0.0
"Line.BB_64883"         ,   2,        -1.0,        -0.0
"Line.BB_65081"         ,   1,        35.3,       -17.9,         0.0,         0.0,         0.0,         0.0
"Line.BB_65081"         ,   2,       -35.3,        17.9
"Line.BB_65118"         ,   1,         2.6,         3.4,         0.0,         0.0,         0.0,         0.0
"Line.BB_65118"         ,   2,        -2.6,        -3.4
"Line.BB_65225"         ,   1,        12.3,         2.1,         0.0,         0.0,         0.0,         0.0
"Line.BB_65225"         ,   2,       -12.3,        -2.1
"Line.BB_65226"         ,   1,        18.5,         1.8,         0.0,         0.0,         0.0,         0.0
"Line.BB_65226"         ,   2,       -18.5,        -1.8
"Line.BB_65227"         ,   1,         6.1,         2.4,         0.0,         0.0,         0.0,         0.0
"Line.BB_65227"         ,   2,        -6.1,        -2.4
"Line.BB_65299"         ,   1,       -69.9,        11.2,         0.0,         0.0,         0.0,         0.0
"Line.BB_65299"         ,   2,        69.9,       -11.2
"Line.BB_65301"         ,   1,         6.7,         0.8,         0.0,         0.0,         0.0,         0.0
"Line.BB_65301"         ,   2,        -6.7,        -0.8
"Line.BB_65302"         ,   1,       -48.9,        16.5,         0.0,         0.0,         0.0,         0.0
"Line.BB_65302"         ,   2,        48.9,       -16.5
"Line.BB_65303"         ,   1,        66.7,       -11.6,         0.0,         0.0,         0.0,         0.0
"Line.BB_65303"         ,   2,       -66.7,        11.6
"Line.BB_65317"         ,   1,        -0.5,        -2.5,         0.0,         0.0,         0.0,         0.0
"Line.BB_65317"         ,   2,         0.5,         2.5
"Line.BB_65318"         ,   1,         5.1,         0.7,         0.0,         0.0,         0.0,         0.0
"Line.BB_65318"         ,   2,        -5.1,        -0.7
"Line.BB_65321"         ,   1,        -4.8,        -2.8,         0.0,         0.0,         0.0,         0.0
"Line.BB_65321"         ,   2,         4.8,         2.8
"Line.BB_65341"         ,   1,        73.4,       -36.3,         0.0,         0.0,         0.0,         0.0
"Line.BB_65341"         ,   2,       -73.4,        36.3
"Line.DEV_64244_64295"  ,   1,        -1.7,        -0.2,         0.0,         0.0,         0.0,         0.0
"Line.DEV_64244_64295"  ,   2,         1.7,         0.2
"Line.DEV_64598_64610"  ,   1,     -1079.1,      -104.5,         0.0,         0.0,         0.0,         0.0
"Line.DEV_64598_64610"  ,   2,      1079.1,       104.5
"Line.DEV_64600_64601"  ,   1,     -1053.4,      -102.3,         0.0,         0.0,         0.0,         0.0
"Line.DEV_64600_64601"  ,   2,      1053.4,       102.3
"Line.OH_50004780"      ,   1,        77.0,         5.5,         0.0,         0.0,         0.0,         0.0
"Line.OH_50004780"      ,   2,       -77.0,        -5.5
"Line.OH_50004781"      ,   1,       -34.9,        -2.5,         0.0,         0.0,         0.0,         0.0
"Line.OH_50004781"      ,   2,        34.9,         2.5
"Line.OH_50011126"      ,   1,       429.9,        41.3,         0.0,         0.0,         0.0,         0.0
"Line.OH_50011126"      ,   2,      -429.8,       -41.3
"Line.OH_50011128"      ,   1,        -5.5,        -0.6,         0.0,         0.0,         0.0,         0.0
"Line.OH_50011128"      ,   2,         5.5,         0.6
"Line.OH_50011129"      ,   1,         4.1,         0.4,         0.0,         0.0,         0.0,         0.0
"Line.OH_50011129"      ,   2,        -4.1,        -0.4
"Line.OH_50017187"      ,   1,        29.1,         2.8,         0.0,         0.0,         0.0,         0.0
"Line.OH_50017187"      ,   2,       -29.0,        -2.8
"Line.OH_50026548"      ,   1,        17.6,         1.8,         0.0,         0.0,         0.0,         0.0
"Line.OH_50026548"      ,   2,       -17.6,        -1.8
"Line.OH_50026571"      ,   1,        49.1,         3.5,         0.0,         0.0,         0.0,         0.0
"Line.OH_50026571"      ,   2,       -49.1,        -3.5
"Line.OH_50026588"      ,   1,       -10.0,        -1.0,         0.0,         0.0,         0.0,         0.0
"Line.OH_50026588"      ,   2,        10.0,         1.0
"Line.OH_50026590"      ,   1,        -7.8,        -0.8,         0.0,         0.0,         0.0,         0.0
"Line.OH_50026590"      ,   2,         7.8,         0.8
"Line.OH_50026852"      ,   1,       -17.6,        -1.8,         0.0,         0.0,         0.0,         0.0
"Line.OH_50026852"      ,   2,        17.6,         1.8
"Line.OH_50026853"      ,   1,       -47.5,        -3.4,         0.0,         0.0,         0.0,         0.0
"Line.OH_50026853"      ,   2,        47.5,         3.4
"Line.OH_50144"         ,   1,        47.3,         4.1,         0.0,         0.0,         0.0,         0.0
"Line.OH_50144"         ,   2,       -47.3,        -4.1
