Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"FU_591_2717", 12, 1,    6868.95,   -2.9,   0.99145, 2,    6884.37, -122.8,   0.99367, 3,    6875.21,  117.3,   0.99235
"BP_591_30865", 12, 1,    6868.93,   -2.9,   0.99144, 2,    6884.35, -122.8,   0.99367, 3,    6875.19,  117.3,   0.99235
"BP_591_26217", 12, 1,    6869.41,   -2.9,   0.99151, 2,     6885.1, -122.8,   0.99378, 3,    6876.16,  117.3,   0.99249
"CP_591_9111", 12, 1,    6868.96,   -2.9,   0.99145, 2,     6884.4, -122.8,   0.99368, 3,    6875.21,  117.3,   0.99235
"BP_591_26489", 12, 3,    6873.38,  117.3,   0.99209, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_16457", 12, 3,    6873.23,  117.3,   0.99207, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_29164", 12, 1,    6861.52,   -2.9,   0.99037, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_29166", 12, 1,    6861.42,   -2.9,   0.99036, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_569002_1816", 12, 3,    6873.12,  117.3,   0.99205, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1613554", 12, 3,    6873.12,  117.3,   0.99205, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1613878", 12, 3,    6872.52,  117.3,   0.99196, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_2389126_1816", 12, 3,    6872.52,  117.3,   0.99196, 0, 0, 0, 0, 0, 0, 0, 0
"XF_591_796035", 12, 3,    6872.52,  117.3,   0.99196, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1613877", 12, 3,    6872.52,  117.3,   0.99196, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_569004_1816", 12, 3,    6871.91,  117.3,   0.99188, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1613882", 12, 3,    6871.91,  117.3,   0.99188, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_2469207_1816", 12, 3,    6871.82,  117.3,   0.99186, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1613884", 12, 3,    6871.82,  117.3,   0.99186, 0, 0, 0, 0, 0, 0, 0, 0
"XF_591_796036", 12, 3,    6871.82,  117.3,   0.99186, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1613883", 12, 3,    6871.82,  117.3,   0.99186, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_573965_1816", 12, 1,    6861.65,   -2.9,   0.99039, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1613906", 12, 1,    6861.65,   -2.9,   0.99039, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_573971_1816", 12, 1,    6861.58,   -2.9,   0.99038, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1613907", 12, 1,    6861.58,   -2.9,   0.99038, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_3361144_1816", 12, 1,    6861.16,   -2.9,   0.99032, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1616754", 12, 1,    6861.16,   -2.9,   0.99032, 0, 0, 0, 0, 0, 0, 0, 0
"XF_591_798593", 12, 1,    6861.16,   -2.9,   0.99032, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_568995_1816", 12, 1,    6861.16,   -2.9,   0.99032, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1616755", 12, 1,    6861.16,   -2.9,   0.99032, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1616756", 12, 1,    6861.16,   -2.9,   0.99032, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_2469253_1816", 12, 1,    6860.81,   -2.9,   0.99027, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1616757", 12, 1,    6860.81,   -2.9,   0.99027, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1616758", 12, 1,    6860.81,   -2.9,   0.99027, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_568988_1816", 12, 1,    6860.41,   -2.9,   0.99022, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1616772", 12, 1,    6860.41,   -2.9,   0.99022, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1616773", 12, 1,    6860.41,   -2.9,   0.99022, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_568992_1816", 12, 1,    6860.37,   -2.9,   0.99021, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1616774", 12, 1,    6860.37,   -2.9,   0.99021, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_568987_1816", 12, 2,    6882.88, -122.8,   0.99346, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1616784", 12, 2,    6882.88, -122.8,   0.99346, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_26390", 12, 3,    6853.39,  117.3,    0.9892, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_31059", 12, 3,    6852.97,  117.3,   0.98914, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_26393", 12, 3,     6867.2,  117.3,   0.99119, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_26395", 12, 3,    6867.75,  117.3,   0.99127, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_25264", 12, 3,    6868.96,  117.3,   0.99145, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_28463", 12, 3,    6867.75,  117.3,   0.99127, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_28460", 12, 3,    6870.31,  117.3,   0.99164, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_18635", 12, 3,    6869.85,  117.3,   0.99158, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1613553", 12, 3,    6873.23,  117.3,   0.99206, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_18953", 12, 1,    6868.95,   -2.9,   0.99145, 2,    6884.37, -122.8,   0.99367, 3,    6875.21,  117.3,   0.99235
"BP_591_18684", 12, 1,    6868.95,   -2.9,   0.99145, 2,     6884.4, -122.8,   0.99368, 3,    6875.21,  117.3,   0.99235
"BP_591_1613555", 12, 3,    6873.23,  117.3,   0.99206, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1613880", 12, 3,    6872.02,  117.3,   0.99189, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1613879", 12, 3,    6872.02,  117.3,   0.99189, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1613881", 12, 3,    6872.02,  117.3,   0.99189, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1613888", 12, 1,    6861.69,   -2.9,    0.9904, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1613887", 12, 1,    6861.69,   -2.9,    0.9904, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1613905", 12, 1,    6861.69,   -2.9,    0.9904, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1613908", 12, 1,     6861.2,   -2.9,   0.99033, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_16536", 12, 1,    6857.83,   -2.9,   0.98984, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_16141", 12, 1,     6857.8,   -2.9,   0.98984, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_18545", 12, 1,    6856.04,   -2.9,   0.98958, 0, 0, 0, 0, 0, 0, 0, 0
"CP_591_7904", 12, 1,    6856.31,   -2.9,   0.98962, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_568986_1816", 12, 2,    6882.45, -122.8,    0.9934, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1619329", 12, 2,    6882.45, -122.8,    0.9934, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_568989_1816", 12, 2,     6882.6, -122.8,   0.99342, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1619331", 12, 2,     6882.6, -122.8,   0.99342, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1619330", 12, 2,     6882.6, -122.8,   0.99342, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_568997_1816", 12, 2,    6882.46, -122.8,    0.9934, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1619332", 12, 2,    6882.46, -122.8,    0.9934, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_568994_1816", 12, 2,    6882.58, -122.8,   0.99341, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1619953", 12, 2,    6882.58, -122.8,   0.99341, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1672145", 12, 1,    6861.16,   -2.9,   0.99032, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1613909", 12, 1,     6861.2,   -2.9,   0.99033, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1613910", 12, 1,     6861.2,   -2.9,   0.99033, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1616775", 12, 2,    6883.93, -122.8,   0.99361, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1616777", 12, 2,    6883.02, -122.8,   0.99348, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1616779", 12, 2,    6883.02, -122.8,   0.99348, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1616783", 12, 2,    6882.62, -122.8,   0.99342, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1616778", 12, 2,    6883.02, -122.8,   0.99348, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1616781", 12, 2,    6882.62, -122.8,   0.99342, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1616782", 12, 2,    6882.62, -122.8,   0.99342, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1616780", 12, 2,    6882.62, -122.8,   0.99342, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1619954", 12, 3,    6874.44,  117.3,   0.99224, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1619955", 12, 3,    6873.23,  117.3,   0.99206, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1619956", 12, 2,    6885.27, -122.8,    0.9938, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1616776", 12, 2,    6883.93, -122.8,   0.99361, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1619957", 12, 1,    6862.17,   -2.9,   0.99047, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_1613886", 12, 1,    6861.69,   -2.9,    0.9904, 0, 0, 0, 0, 0, 0, 0, 0
"XF_591_9946", 12, 2,    6866.88, -122.8,   0.99115, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_579109_1816", 12, 2,    6866.88, -122.8,   0.99115, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_2820306_1816", 12, 2,    6867.41, -122.8,   0.99123, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_31571", 12, 2,    6867.41, -122.8,   0.99123, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_584899_1816", 12, 3,    6858.89,  117.2,      0.99, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_17486", 12, 3,    6858.89,  117.2,      0.99, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_17487", 12, 3,    6858.89,  117.2,      0.99, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_18683", 12, 1,    6860.55,   -2.9,   0.99024, 2,    6874.35, -122.8,   0.99223, 3,     6865.3,  117.3,   0.99092
"BP_591_18678", 12, 1,    6860.21,   -2.9,   0.99019, 2,    6874.03, -122.8,   0.99218, 3,    6865.11,  117.3,   0.99089
"XF_591_16422", 12, 1,     6862.7,   -2.9,   0.99055, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_590237_1816", 12, 1,     6862.7,   -2.9,   0.99055, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_590228_1816", 12, 1,       6864,   -2.9,   0.99073, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_18692", 12, 1,       6864,   -2.9,   0.99073, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_28884", 12, 1,     6867.7,   -2.9,   0.99127, 2,    6886.53, -122.8,   0.99398, 3,    6874.87,  117.3,    0.9923
"BP_591_29708", 12, 1,    6865.97,   -2.9,   0.99102, 2,    6886.38, -122.8,   0.99396, 3,    6873.38,  117.3,   0.99209
"DJ_590174_1816", 12, 2,    6859.25, -122.8,   0.99005, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_16454", 12, 2,    6859.25, -122.8,   0.99005, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_590176_1816", 12, 2,    6885.57, -122.8,   0.99385, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_25841", 12, 2,    6885.57, -122.8,   0.99385, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_25842", 12, 2,    6885.57, -122.8,   0.99385, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_25843", 12, 1,     6862.7,   -2.9,   0.99055, 0, 0, 0, 0, 0, 0, 0, 0
"XF_591_14368", 12, 1,       6864,   -2.9,   0.99073, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_590209_1816", 12, 1,    6864.53,   -2.9,   0.99081, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_18634", 12, 1,    6864.53,   -2.9,   0.99081, 0, 0, 0, 0, 0, 0, 0, 0
"XF_591_14354", 12, 1,    6864.53,   -2.9,   0.99081, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_595210_1816", 12, 2,    6884.75, -122.7,   0.99373, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_17726", 12, 2,    6884.75, -122.7,   0.99373, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_21164", 12, 1,    6865.33,   -2.9,   0.99093, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_21476", 12, 1,    6864.93,   -2.9,   0.99087, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_26492", 12, 3,    6874.87,  117.3,    0.9923, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_29519", 12, 3,     6874.7,  117.3,   0.99228, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_15994", 12, 3,    6857.08,  117.2,   0.98973, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_31569", 12, 3,    6857.03,  117.2,   0.98973, 0, 0, 0, 0, 0, 0, 0, 0
"FU_591_1932", 12, 1,    6860.81,   -2.9,   0.99027, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_17488", 12, 1,    6860.72,   -2.9,   0.99026, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_17484", 12, 3,    6858.34,  117.2,   0.98992, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_17483", 12, 3,    6858.25,  117.2,    0.9899, 0, 0, 0, 0, 0, 0, 0, 0
"XF_591_14355", 12, 1,    6865.33,   -2.9,   0.99093, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_590193_1816", 12, 1,    6865.33,   -2.9,   0.99093, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_17485", 12, 3,    6858.34,  117.2,   0.98992, 0, 0, 0, 0, 0, 0, 0, 0
"XF_591_15923", 12, 1,    6864.65,   -2.9,   0.99083, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_595229_1816", 12, 1,    6864.65,   -2.9,   0.99083, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_15866", 12, 3,     6859.2,  117.2,   0.99004, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_15865", 12, 1,    6861.37,   -2.9,   0.99035, 2,    6872.16, -122.8,   0.99191, 3,     6859.2,  117.2,   0.99004
"BP_591_15864", 12, 1,    6860.81,   -2.9,   0.99027, 2,    6872.02, -122.8,   0.99189, 3,    6858.11,  117.2,   0.98988
"DJ_3975448_1816", 12, 1,    6921.28,   -2.3,     0.999, 2,    6937.38, -122.2,    1.0013, 3,    6929.25,  117.9,    1.0002
"DJ_3947505_1816", 12, 1,    6920.66,   -2.3,   0.99891, 2,     6936.8, -122.2,    1.0012, 3,    6928.62,  117.9,    1.0001
"BP_591_15861", 12, 2,     6867.8, -122.8,   0.99128, 0, 0, 0, 0, 0, 0, 0, 0
"CP_591_7136", 12, 2,    6867.99, -122.8,   0.99131, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_29817", 12, 2,     6867.8, -122.8,   0.99128, 0, 0, 0, 0, 0, 0, 0, 0
"CP_591_7135", 12, 1,    6863.12,   -2.9,   0.99061, 2,    6874.62, -122.8,   0.99227, 3,    6863.43,  117.3,   0.99065
"BP_591_15989", 12, 1,    6860.81,   -2.9,   0.99027, 2,    6872.02, -122.8,   0.99189, 3,    6858.11,  117.2,   0.98988
"BP_591_15992", 12, 1,     6860.4,   -2.9,   0.99021, 2,    6871.99, -122.8,   0.99189, 3,    6857.08,  117.2,   0.98973
"DJ_590280_1816", 12, 1,    6869.38,   -2.9,   0.99151, 2,    6886.63, -122.8,     0.994, 3,    6876.68,  117.3,   0.99256
"BP_591_28662", 12, 1,    6869.38,   -2.9,   0.99151, 2,    6886.63, -122.8,     0.994, 3,    6876.68,  117.3,   0.99256
"XF_591_9935", 12, 2,    6885.74, -122.8,   0.99387, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_590278_1816", 12, 2,    6885.74, -122.8,   0.99387, 0, 0, 0, 0, 0, 0, 0, 0
"FU_591_2716", 12, 2,    6884.37, -122.8,   0.99367, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_26939", 12, 2,    6884.27, -122.8,   0.99366, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_18677", 12, 1,    6860.21,   -2.9,   0.99019, 2,    6874.03, -122.8,   0.99218, 0, 0, 0, 0
"BP_591_16142", 12, 1,    6860.11,   -2.9,   0.99017, 2,    6873.96, -122.8,   0.99217, 0, 0, 0, 0
"CP_591_7682", 12, 1,    6870.09,   -2.9,   0.99161, 2,    6886.88, -122.8,   0.99404, 3,    6877.35,  117.3,   0.99266
"CP_591_7686", 12, 1,    6869.66,   -2.9,   0.99155, 2,    6886.76, -122.8,   0.99402, 3,    6876.97,  117.3,    0.9926
"XF_591_12724", 12, 1,    6912.69,   -2.3,   0.99776, 2,    6929.19, -122.2,    1.0001, 3,    6920.72,  117.9,   0.99892
"DJ_3947508_1816", 12, 1,    6920.66,   -2.3,   0.99891, 2,     6936.8, -122.2,    1.0012, 3,    6928.62,  117.9,    1.0001
"DJ_2662894_1816", 12, 3,    6855.33,  117.2,   0.98948, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_15870", 12, 3,    6855.33,  117.2,   0.98948, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_23444", 12, 3,    6855.33,  117.2,   0.98948, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_590132_1816", 12, 2,    6884.53, -122.7,    0.9937, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_17742", 12, 2,    6884.53, -122.7,    0.9937, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_2662896_1816", 12, 1,    6859.11,   -2.9,   0.99003, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_19681", 12, 1,    6859.11,   -2.9,   0.99003, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_15871", 12, 1,    6859.11,   -2.9,   0.99003, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_2662915_1816", 12, 3,    6852.55,  117.3,   0.98908, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_21045", 12, 3,    6852.55,  117.3,   0.98908, 0, 0, 0, 0, 0, 0, 0, 0
"DJ_2662898_1816", 12, 1,    6859.44,   -2.9,   0.99008, 0, 0, 0, 0, 0, 0, 0, 0
"BP_591_21047", 12, 1,    6859.44,   -2.9,   0.99008, 0, 0, 0, 0, 0, 0, 0, 0
