Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"DEV_263887", 12.47, 2,    7574.88, -120.0,    1.0521, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_264039", 12.47, 2,    7574.53, -120.0,    1.0521, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_264038", 12.47, 2,    7574.53, -120.0,    1.0521, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_264112", 12.47, 3,    7555.68,  120.0,    1.0495, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_264113", 12.47, 3,    7555.68,  120.0,    1.0495, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_264110", 12.47, 1,    7557.42,   -0.2,    1.0497, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_264111", 12.47, 1,    7557.42,   -0.2,    1.0497, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_264133", 12.47, 1,    7557.42,   -0.2,    1.0497, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_264131", 12.47, 1,    7557.42,   -0.2,    1.0497, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_264985", 12.47, 1,    7557.42,   -0.2,    1.0497, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_264984", 12.47, 1,    7557.42,   -0.2,    1.0497, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_264981", 12.47, 1,    7557.42,   -0.2,    1.0497, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_264980", 12.47, 1,    7557.42,   -0.2,    1.0497, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_265173", 12.47, 1,    7557.22,   -0.2,    1.0497, 2,    7574.28, -120.0,     1.052, 3,    7555.36,  120.0,    1.0494
"DEV_265174", 12.47, 1,    7557.22,   -0.2,    1.0497, 2,    7574.28, -120.0,     1.052, 3,    7555.36,  120.0,    1.0494
"DEV_51045897", 12.47, 1,    7474.02,   -1.0,    1.0381, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51045898", 12.47, 1,    7474.02,   -1.0,    1.0381, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51045965", 12.47, 3,    7528.34,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51045966", 12.47, 3,    7528.34,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51045976", 12.47, 3,    7528.28,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51045977", 12.47, 3,    7528.28,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51045983", 12.47, 3,     7528.2,  120.3,    1.0456, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51045984", 12.47, 3,     7528.2,  120.3,    1.0456, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51045991", 12.47, 2,    7607.08, -120.0,    1.0566, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51045992", 12.47, 2,    7607.08, -120.0,    1.0566, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51045999", 12.47, 2,    7607.08, -120.0,    1.0566, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51046000", 12.47, 2,    7607.08, -120.0,    1.0566, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51046006", 12.47, 2,    7607.08, -120.0,    1.0566, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51046007", 12.47, 2,    7607.08, -120.0,    1.0566, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51046013", 12.47, 2,    7607.08, -120.0,    1.0566, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51046014", 12.47, 2,    7607.08, -120.0,    1.0566, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51046019", 12.47, 2,    7607.08, -120.0,    1.0566, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51046020", 12.47, 2,    7607.08, -120.0,    1.0566, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51046031", 12.47, 2,    7607.08, -120.0,    1.0566, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51046032", 12.47, 2,    7607.08, -120.0,    1.0566, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51046038", 12.47, 2,    7607.08, -120.0,    1.0566, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51046039", 12.47, 2,    7607.08, -120.0,    1.0566, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51046045", 12.47, 3,    7528.47,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51046046", 12.47, 3,    7528.47,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51054582", 12.47, 1,    7469.38,   -1.0,    1.0375, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51054583", 12.47, 1,    7469.38,   -1.0,    1.0375, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51067433", 12.47, 1,    7556.63,   -0.2,    1.0496, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51067434", 12.47, 1,    7556.63,   -0.2,    1.0496, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51118372", 12.47, 1,    7554.32,   -0.2,    1.0493, 2,    7571.89, -120.0,    1.0517, 3,    7552.94,  120.0,    1.0491
"DEV_51118373", 12.47, 1,    7554.32,   -0.2,    1.0493, 2,    7571.89, -120.0,    1.0517, 3,    7552.94,  120.0,    1.0491
"DEV_51118540", 12.47, 1,    7557.44,   -0.2,    1.0497, 2,    7574.47, -120.0,    1.0521, 3,    7555.56,  120.0,    1.0494
"DEV_51118541", 12.47, 1,    7557.44,   -0.2,    1.0497, 2,    7574.47, -120.0,    1.0521, 3,    7555.56,  120.0,    1.0494
"DEV_51159905", 12.47, 1,    7554.62,   -0.2,    1.0493, 2,    7572.14, -120.0,    1.0518, 3,     7553.2,  120.0,    1.0491
"DEV_51159906", 12.47, 1,    7554.62,   -0.2,    1.0493, 2,    7572.14, -120.0,    1.0518, 3,     7553.2,  120.0,    1.0491
"DEV_51159924", 12.47, 1,     7553.7,   -0.2,    1.0492, 2,    7571.38, -120.0,    1.0516, 3,    7552.42,  120.0,     1.049
"DEV_51159925", 12.47, 1,     7553.7,   -0.2,    1.0492, 2,    7571.38, -120.0,    1.0516, 3,    7552.42,  120.0,     1.049
"DEV_51189819", 12.47, 1,     7508.5,   -0.7,    1.0429, 2,    7592.31, -120.0,    1.0546, 3,    7536.33,  120.2,    1.0468
"DEV_51189820", 12.47, 1,     7508.5,   -0.7,    1.0429, 2,    7592.31, -120.0,    1.0546, 3,    7536.33,  120.2,    1.0468
"DEV_258055", 12.47, 1,    7475.26,   -1.0,    1.0383, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_258060", 12.47, 1,    7475.26,   -1.0,    1.0383, 2,    7606.66, -120.1,    1.0565, 3,     7528.9,  120.3,    1.0457
"DEV_259015", 12.47, 1,    7490.71,   -0.9,    1.0404, 2,       7601, -120.0,    1.0558, 3,    7529.63,  120.2,    1.0458
"DEV_259016", 12.47, 1,    7490.71,   -0.9,    1.0404, 2,       7601, -120.0,    1.0558, 3,    7529.63,  120.2,    1.0458
"DEV_259023", 12.47, 2,    7606.66, -120.1,    1.0565, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_259025", 12.47, 3,     7528.9,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_259026", 12.47, 1,    7475.26,   -1.0,    1.0383, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_259027", 12.47, 2,    7606.66, -120.1,    1.0565, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_259028", 12.47, 3,     7528.9,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_259048", 12.47, 1,    7475.72,   -1.0,    1.0384, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_259049", 12.47, 2,    7607.08, -120.0,    1.0566, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_259159", 12.47, 1,    7475.72,   -1.0,    1.0384, 2,    7607.08, -120.0,    1.0566, 3,    7528.08,  120.3,    1.0456
"DEV_259051", 12.47, 2,    7607.08, -120.0,    1.0566, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_259052", 12.47, 1,    7475.72,   -1.0,    1.0384, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_259157", 12.47, 3,    7528.08,  120.3,    1.0456, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_259158", 12.47, 3,    7528.08,  120.3,    1.0456, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_263530", 12.47, 1,    7557.84,   -0.2,    1.0498, 2,    7574.86, -120.0,    1.0521, 3,    7555.96,  120.0,    1.0495
"DEV_263531", 12.47, 1,    7557.84,   -0.2,    1.0498, 2,    7574.86, -120.0,    1.0521, 3,    7555.96,  120.0,    1.0495
"DEV_263784", 12.47, 3,    7555.98,  120.0,    1.0495, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_263785", 12.47, 3,    7555.98,  120.0,    1.0495, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_263811", 12.47, 1,    7557.86,   -0.2,    1.0498, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_263812", 12.47, 2,    7574.89, -120.0,    1.0521, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_263813", 12.47, 2,    7574.89, -120.0,    1.0521, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_263814", 12.47, 1,    7557.86,   -0.2,    1.0498, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_263815", 12.47, 3,    7555.97,  120.0,    1.0495, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_263816", 12.47, 1,    7557.86,   -0.2,    1.0498, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_263818", 12.47, 2,    7574.88, -120.0,    1.0521, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_263819", 12.47, 3,    7555.97,  120.0,    1.0495, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_263820", 12.47, 2,    7574.88, -120.0,    1.0521, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_263821", 12.47, 1,    7557.86,   -0.2,    1.0498, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_263834", 12.47, 1,    7557.86,   -0.2,    1.0498, 2,    7574.88, -120.0,    1.0521, 3,    7555.97,  120.0,    1.0495
"DEV_263841", 12.47, 1,    7557.86,   -0.2,    1.0498, 2,    7574.89, -120.0,    1.0521, 3,    7555.98,  120.0,    1.0495
"DEV_263843", 12.47, 1,    7557.86,   -0.2,    1.0498, 2,    7574.88, -120.0,    1.0521, 3,    7555.97,  120.0,    1.0495
"DEV_263851", 12.47, 1,    7557.86,   -0.2,    1.0498, 2,    7574.88, -120.0,    1.0521, 3,    7555.97,  120.0,    1.0495
"DEV_264990", 12.47, 1,    7556.52,   -0.2,    1.0496, 2,     7573.7, -120.0,     1.052, 3,    7554.78,  120.0,    1.0493
"DEV_264991", 12.47, 1,    7556.52,   -0.2,    1.0496, 2,     7573.7, -120.0,     1.052, 3,    7554.78,  120.0,    1.0493
"DEV_265175", 12.47, 1,    7557.22,   -0.2,    1.0497, 2,    7574.28, -120.0,     1.052, 3,    7555.36,  120.0,    1.0494
"DEV_265176", 12.47, 1,    7557.22,   -0.2,    1.0497, 2,    7574.28, -120.0,     1.052, 3,    7555.36,  120.0,    1.0494
"DEV_265584", 12.47, 1,    7555.04,   -0.2,    1.0494, 2,    7572.49, -120.0,    1.0518, 3,    7553.55,  120.0,    1.0492
"NODE_628203", 12.47, 1,    7555.04,   -0.2,    1.0494, 2,    7572.49, -120.0,    1.0518, 3,    7553.55,  120.0,    1.0492
"DEV_51058546", 12.47, 1,    7508.47,   -0.7,    1.0429, 2,    7592.28, -120.0,    1.0545, 3,    7536.29,  120.2,    1.0468
"DEV_51080616", 12.47, 1,    7508.47,   -0.7,    1.0429, 2,    7592.28, -120.0,    1.0545, 3,    7536.29,  120.2,    1.0468
"DEV_51118374", 12.47, 1,    7554.32,   -0.2,    1.0493, 2,    7571.89, -120.0,    1.0517, 3,    7552.94,  120.0,    1.0491
"DEV_51118375", 12.47, 1,    7554.32,   -0.2,    1.0493, 2,    7571.89, -120.0,    1.0517, 3,    7552.94,  120.0,    1.0491
"DEV_51118542", 12.47, 1,    7557.44,   -0.2,    1.0497, 2,    7574.47, -120.0,    1.0521, 3,    7555.56,  120.0,    1.0494
"DEV_51118543", 12.47, 1,    7557.44,   -0.2,    1.0497, 2,    7574.47, -120.0,    1.0521, 3,    7555.56,  120.0,    1.0494
"DEV_51159907", 12.47, 1,    7554.62,   -0.2,    1.0493, 2,    7572.14, -120.0,    1.0518, 3,     7553.2,  120.0,    1.0491
"DEV_51159908", 12.47, 1,    7554.62,   -0.2,    1.0493, 2,    7572.14, -120.0,    1.0518, 3,     7553.2,  120.0,    1.0491
