Year, kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
1, 0.00112573337529076, 0.000168131456817881, 4.63635715640051, 4.68647918388952, 2.04822622750261E-005, 4.05495527683603E-006, 0.0834880176361298
